Country Name,Country Code,Series Name,Series Code,year,value,unit
Viet Nam,VNM,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2024,NA,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2018,2.14140505060805,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2019,2.41483851757269,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2020,2.71893257593685,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2021,2.06689075267639,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2022,1.85200489234081,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2023,1.81153433391791,modeled ILO estimate
Viet Nam,VNM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2024,NA,modeled ILO estimate
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2018,35,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2019,32.5,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2020,30.5,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2021,28.3,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2022,26.3,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2023,NA,% of rural population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2024,NA,% of rural population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2018,54,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2019,52.6,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2020,51.2,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2021,49.6,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2022,48.3,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2023,NA,% of population
"Yemen, Rep.",YEM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2024,NA,% of population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2018,91.6,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2019,91,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2020,89.8,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2021,88.9,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2022,87.6,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2023,NA,% of urban population
"Yemen, Rep.",YEM,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2024,NA,% of urban population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2018,62,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2019,72.8,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2020,73.9,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2021,74.9,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,76,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,83.6,% of population
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,2024,NA,% of population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2018,NA,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019,60.7,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020,62.1,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2021,63.4,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2022,65,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2023,75.3,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2024,NA,% of rural population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2018,85,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2019,93.1,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2020,93.1,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2021,93.1,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2022,96.1,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2023,96.1,% of urban population
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2024,NA,% of urban population
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2022,11.9,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2022,5.44,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2022,18.35,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2018,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2019,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2020,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2021,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2022,16.13,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2023,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,2024,NA,% of population ages 25+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2022,6.5,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2022,6.98,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2022,15.5,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2018,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2019,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2020,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2021,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2022,19.53,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2023,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,2024,NA,% of population ages 15+
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2018,NA,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2019,NA,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2020,NA,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2021,NA,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2022,5.01,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2023,NA,% of population ages 15-24
"Yemen, Rep.",YEM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,2024,NA,% of population ages 15-24
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2018,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2019,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2020,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2021,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2022,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2023,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,2024,NA,% of total welfare of beneficiary households
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2018,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2019,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2020,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2021,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2022,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2023,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2024,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2018,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2019,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2020,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2021,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2022,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2023,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,2024,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2018,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2019,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2020,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2021,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2022,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2023,NA,% of primary school age children
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,2024,NA,% of primary school age children
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2018,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2019,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2020,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2021,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2022,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2023,NA,annual % growth
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2024,NA,annual % growth
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2018,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2019,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2020,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2021,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2022,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2023,NA,current US$
"Yemen, Rep.",YEM,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2024,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2018,777223947.236375,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2019,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2020,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2021,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2022,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2023,NA,current US$
"Yemen, Rep.",YEM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2024,NA,current US$
"Yemen, Rep.",YEM,Asylum-seekers by country or territory of origin,SM.POP.ASYS.EO,2018,35876,NA
